190047;39;3;ML;Arue;120001270;34;1;A côté de la mairie;Pas d'informations;En09;7;ERV;Gestionnaire 06;Enquêteur 08
200043;75;2;ML;Arue;120001280;11;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
200044;83;2;ML;Arue;120001280;26;1;A côté de la mairie;Pas d'informations;En09;7;ERV;Gestionnaire 06;Enquêteur 08
200046;11;2;ML;Arue;120001280;59;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
200047;51;2;ML;Arue;120001280;62;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
200049;11;2;ML;Arue;120001280;71;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
200051;59;2;ML;Arue;120001280;82;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
190049;99;3;ML;Arue;120001290;8;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
190052;79;3;ML;Arue;120001290;41;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
190053;19;3;ML;Arue;120001290;44;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
190055;7;3;ML;Arue;120001290;65;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
190056;35;3;ML;Arue;120001300;8;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
190058;75;3;ML;Arue;120001300;31;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
200052;19;2;ML;Arue;120001310;11;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
200054;63;2;ML;Arue;120001310;39;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
210037;15;1;ML;Arue;120001390;48;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210038;15;1;ML;Arue;120001390;76;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
210033;87;1;ML;Arue;120001390;20;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210034;59;1;ML;Arue;120001390;36;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210035;67;1;ML;Arue;120001390;44;1;A côté de la mairie;Pas d'informations;En09;8;NULL;Gestionnaire 06;Enquêteur 09
210036;75;1;ML;Arue;120001390;46;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210043;11;1;PA;Arue;120001400;21;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210040;47;1;ML;Arue;120001400;9;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210041;7;1;ML;Arue;120001400;15;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210042;27;1;ML;Arue;120001400;18;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210044;59;1;PA;Arue;120001400;21;2;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210045;7;1;PA;Arue;120001400;21;3;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210046;55;1;PA;Arue;120001400;21;4;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210047;3;1;PA;Arue;120001400;21;5;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210048;51;1;PA;Arue;120001400;21;6;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
210039;47;1;ML;Arue;120001400;3;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210049;71;1;ML;Arue;120001410;8;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210050;67;1;ML;Arue;120001410;16;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210051;31;1;ML;Arue;120001410;27;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210052;55;1;ML;Arue;120001410;32;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210055;7;1;ML;Arue;120001420;31;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210053;27;1;ML;Arue;120001420;2;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210054;47;1;ML;Arue;120001420;23;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
200055;47;2;ML;Arue;120001440;8;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
200057;23;2;ML;Arue;120001440;36;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
200058;35;2;ML;Arue;120001440;37;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
190061;15;3;ML;Arue;120001450;26;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
190062;83;3;ML;Arue;120001450;31;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
190064;91;3;ML;Arue;120001450;72;1;A côté de la mairie;Pas d'informations;En09;9;NULL;Gestionnaire 06;Enquêteur 09
190066;87;3;ML;Arue;120001470;14;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
190068;87;3;ML;Arue;120001470;48;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210061;7;1;PA;Arue;120001480;50;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210062;7;1;PA;Arue;120001480;50;2;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210059;39;1;ML;Arue;120001480;19;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210060;7;1;ML;Arue;120001480;25;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210063;67;1;ML;Arue;120001480;60;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210064;63;1;ML;Arue;120001480;62;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210065;7;1;ML;Arue;120001480;65;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210056;11;1;ML;Arue;120001480;7;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210057;47;1;ML;Arue;120001480;10;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
210058;23;1;ML;Arue;120001480;16;1;A côté de la mairie;Pas d'informations;En09;11;NULL;Gestionnaire 06;Enquêteur 09
200060;7;2;ML;Arue;120001490;11;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
200062;27;2;ML;Arue;120001490;23;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
200063;7;2;ML;Arue;120001490;35;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
200065;7;2;ML;Arue;120001490;48;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
200066;7;2;ML;Arue;120001490;55;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210067;47;1;ML;Arue;120001510;26;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
210068;87;1;ML;Arue;120001510;28;1;A côté de la mairie;Pas d'informations;En10;10;NULL;Gestionnaire 06;Enquêteur 10
210069;87;1;ML;Arue;120001510;46;1;A côté de la mairie;Pas d'informations;En10;10;NULL;Gestionnaire 06;Enquêteur 10
210070;7;1;ML;Arue;120001510;50;1;A côté de la mairie;Pas d'informations;En10;10;NULL;Gestionnaire 06;Enquêteur 10
210071;7;1;ML;Arue;120001510;60;1;A côté de la mairie;Pas d'informations;En10;10;NULL;Gestionnaire 06;Enquêteur 10
210066;87;1;ML;Arue;120001510;14;1;A côté de la mairie;Pas d'informations;En09;10;NULL;Gestionnaire 06;Enquêteur 09
190072;47;3;ML;Anau;141001010;31;1;A côté de la mairie;Pas d'informations;En18;10;NULL;Gestionnaire 06;Enquêteur 18
213014;47;1;ML;Anau;141001050;118;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213015;7;1;ML;Anau;141001050;121;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213007;27;1;ML;Anau;141001050;53;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213001;27;1;ML;Anau;141001050;6;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213002;7;1;ML;Anau;141001050;15;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213012;51;1;ML;Anau;141001050;114;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
213013;67;1;ML;Anau;141001050;115;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
213003;7;1;ML;Anau;141001050;20;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213004;87;1;ML;Anau;141001050;21;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213005;7;1;ML;Anau;141001050;25;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213006;67;1;ML;Anau;141001050;43;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213016;47;1;ML;Anau;141001050;122;1;A côté de la mairie;Pas d'informations;En17;10;NULL;Gestionnaire 06;Enquêteur 17
213017;71;1;ML;Anau;141001050;124;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
213008;55;1;ML;Anau;141001050;67;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
213009;7;1;ML;Anau;141001050;75;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
213010;27;1;ML;Anau;141001050;76;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
213011;39;1;ML;Anau;141001050;79;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
200069;91;2;ML;Anau;141001060;7;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
200070;7;2;ML;Anau;141001060;9;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
200072;27;2;ML;Anau;141001060;20;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
200074;51;2;ML;Anau;141001060;47;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
200076;3;2;ML;Anau;141001060;57;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
200077;91;2;ML;Anau;141001060;74;1;A côté de la mairie;Pas d'informations;En18;9;NULL;Gestionnaire 06;Enquêteur 18
206003;79;2;ML;Anau;141001060;68;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
206004;95;2;ML;Anau;141001070;14;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
200080;27;2;ML;Anau;141001070;39;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
200082;19;2;ML;Anau;141001070;52;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
200083;3;2;ML;Anau;141001070;59;1;A côté de la mairie;Pas d'informations;En17;9;NULL;Gestionnaire 06;Enquêteur 17
190075;67;3;ML;Anau;141001080;47;1;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190077;99;3;GA;Anau;141001080;51;3;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190078;55;3;GA;Anau;141001080;51;6;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190079;11;3;GA;Anau;141001080;51;9;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190080;67;3;GA;Anau;141001080;51;13;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190081;23;3;GA;Anau;141001080;51;16;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190088;15;3;GA;Anau;141001080;51;40;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190089;71;2;GA;Anau;141001080;51;44;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190090;27;3;GA;Anau;141001080;51;47;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190091;83;3;GA;Anau;141001080;51;50;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190092;67;3;ML;Anau;141001080;55;1;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190082;79;3;GA;Anau;141001080;51;19;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190083;35;3;GA;Anau;141001080;51;23;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190084;91;3;GA;Anau;141001080;51;26;A côté de la mairie;Pas d'informations;En18;8;NULL;Gestionnaire 06;Enquêteur 18
190085;47;3;GA;Anau;141001080;51;29;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190086;3;3;GA;Anau;141001080;51;34;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190087;59;3;GA;Anau;141001080;51;37;A côté de la mairie;Pas d'informations;En17;8;NULL;Gestionnaire 06;Enquêteur 17
190094;31;3;ML;Faanui;142001120;49;1;A côté de la mairie;Pas d'informations;En18;7;VAC;Gestionnaire 06;Enquêteur 18
190096;15;3;PA;Faanui;142001120;67;1;A côté de la mairie;Pas d'informations;En18;7;ERV;Gestionnaire 06;Enquêteur 18
