En07;208002;2;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208002;2;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208002;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CAP;CAP;CCS;50000;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208002;2;G15a;Profession de la mère;MPCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208002;3;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000224v;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208002;3;D21;Spécialité du diplôme;DIPSCDA;GRAVEUR SUR VERRE;GRAVEUR SUR VERRE;-;0213;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208002;3;G15a;Profession de la mère;MPCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208002;4;G15a;Profession de la mère;MPCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;63;Gestionnaire 01;03;0;Enquêteur 07
En07;208003;1;C6a;Profession antérieure;APCLCA;MECANICIEN;MECANICIEN;RC*;634D - Mécaniciens qualifiés de maintenance, entretien : équipements non industriels;59;Gestionnaire 01;03;0;Enquêteur 07
En07;208003;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;59;Gestionnaire 01;03;0;Enquêteur 07
En07;208003;1;G15a;Profession de la mère;MPCLCA;COMMERCANTE;COMMERCANTE;RC*;227D;59;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;1;BA10a;Profession principale;PCLCA;FEMME DE SERVICE;FEMME DE SERVICE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;1;BA22b;Nom de l'employeur;NOMSOC;COMMUNE;COMMUNE;-;-;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;1;BA29;Nom de l'employeur;EMPL;COMMUNE;-;-;-;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;COMMUNE;COMMUNE;CCS;8411Z - Administration publique générale;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;6EME;6EME;CCS;79992;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;1;E12a;Activité principale année précédente;EACTIV;COMMUNE;NULL;NULL;NULL;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;2;C6a;Profession antérieure;APCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;2;C8;Activité principale employeur;AACTIV;CONSTRUCTION;CONSTRUCTION;CCS;NULL;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;2;E12a;Activité principale année précédente;EACTIV;CONSTRUCTION;CONSTRUCTION;CCS;NULL;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208004;2;E9a;Profession année dernière;EPCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;55;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;1;BA10a;Profession principale;PCLCA;GERANTE;GERANTE;RC*;227D;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;1;BA22b;Nom de l'employeur;NOMSOC;FLORA;SNACK;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;1;BA22b;Nom de l'entreprise ou du patenté;NOMSOC;FLORA;-;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;1;BA23a;Activité économique de l'entreprise / patente;ACTIV;SNACK;SNACK;CCS;5610C - Restauration de type rapide;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;1;G5a;Profession du père;FPCLCA;MENUISIER;MENUISIER;RC*;632D - Menuisiers qualifiés du bâtiment;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;2;BA10a;Profession principale;PCLCA;AQUACULTURE;AQUACULTURE;RC*;692A - Marins-pêcheurs et ouvriers de l'aquaculture;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;2;BA22b;Nom de l'employeur;NOMSOC;VINARE;AQUACULTURE;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;2;BA22b;Nom de l'entreprise ou du patenté;NOMSOC;VINARE;-;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;2;BA23a;Activité économique de l'entreprise / patente;ACTIV;AQUACULTURE;AQUACULTURE;CCS;0321Z - Aquaculture en mer;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;2;G15a;Profession de la mère;MPCLCA;FEMME DE SERVICE;FEMME DE SERVICE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;2;G5a;Profession du père;FPCLCA;AGENT TECHNIQUE;AGENT TECHNIQUE;RC*;479B - Experts salariés de niveau technicien, techniciens divers;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;BA10a;Profession principale;PCLCA;VENDEUSE;VENDEUSE;RC*;553A;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;BA22b;Nom de l'employeur;NOMSOC;TEMATAUIRA CONNECTION;COMMERCE;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;BA29;Nom de l'employeur;EMPL;TEMATAUIRA CONNECTION;-;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;BA32a;Activité économique de l'établissement employeur;ACTIVA;COMMERCE;COMMERCE;CCS;4711F - Hypermarchés;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000322s;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;D21;Spécialité du diplôme;DIPSCDA;GRAVURE IMPRESSION;GRAVURE IMPRESSION;-;0211;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;E12a;Activité principale année précédente;EACTIV;COMMERCE;NULL;NULL;NULL;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;G15a;Profession de la mère;MPCLCA;GERANTE;GERANTE;RC*;227D;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;3;G5a;Profession du père;FPCLCA;AQUACULTEUR;AQUACULTEUR;RC*;692A - Marins-pêcheurs et ouvriers de l'aquaculture;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;BA10a;Profession principale;PCLCA;POMPIER;POMPIER;RC*;533A - Pompiers (y.c. pompiers militaires);51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;BA22b;Nom de l'employeur;NOMSOC;AVIATION CIVIL;POMPIER;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;BA29;Nom de l'employeur;EMPL;AVIATION CIVIL;-;-;-;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;BA32a;Activité économique de l'établissement employeur;ACTIVA;POMPIER;POMPIER;CCS;8425Z - Services du feu et de secours;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;D20;Diplôme le plus élevé;DIPINTA;BAC GENERALE;BAC GENERALE;NULL;4700110a;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;D21;Spécialité du diplôme;DIPSCDA;SCIENTIFIQUE;SCIENTIFIQUE;-;0530;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;E12a;Activité principale année précédente;EACTIV;POMPIER;NULL;NULL;NULL;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;4;G5a;Profession du père;FPCLCA;POMPIER;POMPIER;RC*;533A - Pompiers (y.c. pompiers militaires);51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;5;D20;Diplôme le plus élevé;DIPINTA;BTS;BTS;NULL;3200334t;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;5;D21;Spécialité du diplôme;DIPSCDA;TOURISME;TOURISME;-;1015;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;5;D38;Année d'études atteinte et diplôme préparé;NIVINTA;LICENSE;LICENSE;CCS;20000;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;5;G15a;Profession de la mère;MPCLCA;GERANTE;GERANTE;RC*;227D;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208005;5;G5a;Profession du père;FPCLCA;AQUACULTURE;AQUACULTURE;RC*;692A - Marins-pêcheurs et ouvriers de l'aquaculture;51;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;1;C6a;Profession antérieure;APCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;1;C8;Activité principale employeur;AACTIV;COMMUNE;COMMUNE;CCS;8411Z - Administration publique générale;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;1;E9a;Profession année dernière;EPCLCA;FEMME DE SERVICE;FEMME DE SERVICE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;1;G15a;Profession de la mère;MPCLCA;FEMME DE SERVICE;FEMME DE SERVICE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;1;G5a;Profession du père;FPCLCA;AGENT TECHNIQUE;AGENT TECHNIQUE;RC*;479B - Experts salariés de niveau technicien, techniciens divers;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;2;BA10a;Profession principale;PCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;2;BA22b;Nom de l'employeur;NOMSOC;PARTICULIER;NULL;-;-;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;2;BA29;Nom de l'employeur;EMPL;PARTICULIER;-;-;-;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;TERMINAL BAC GENERAL;TERMINAL BAC GENERAL;CCS;47000;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;2;G15a;Profession de la mère;MPCLCA;FEMME DE SERVICE;FEMME DE SERVICE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;2;G5a;Profession du père;FPCLCA;ENTREPRENEUR;ENTREPRENEUR;RC*;214F;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;3;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000332t;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;3;D21;Spécialité du diplôme;DIPSCDA;PETITE ENFANCE;PETITE ENFANCE;-;0922;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;3;D38;Année d'études atteinte et diplôme préparé;NIVINTA;BAC PRO;BAC PRO;CCS;40000;47;Gestionnaire 01;03;0;Enquêteur 07
En07;208006;3;G5a;Profession du père;FPCLCA;AGENT COMMUNAL;AGENT COMMUNAL;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);47;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;BA10a;Profession principale;PCLCA;AQUACULTEUR;AQUACULTEUR;RC*;692A - Marins-pêcheurs et ouvriers de l'aquaculture;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;BA22b;Nom de l'employeur;NOMSOC;TEHOTU;AQUACULTURE;-;-;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;BA22b;Nom de l'entreprise ou du patenté;NOMSOC;TEHOTU;-;-;-;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;BA23a;Activité économique de l'entreprise / patente;ACTIV;AQUACULTURE;AQUACULTURE;CCS;0321Z - Aquaculture en mer;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;BA51;Profession dans autre activité;SPCLCA;GERANT;GERANT;RC*;227D;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;D20;Diplôme le plus élevé;DIPINTA;BAC GENERAL;BAC GENERAL;NULL;4700110a;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;D21;Spécialité du diplôme;DIPSCDA;BIOLOGIE;BIOLOGIE;-;0511;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;LICENCE;LICENCE;CCS;20000;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;BA10a;Profession principale;PCLCA;GERANTE;GERANTE;RC*;227D;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;BA22b;Nom de l'employeur;NOMSOC;PIZZATOMIC;RESTAURATION;-;-;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;BA22b;Nom de l'entreprise ou du patenté;NOMSOC;PIZZATOMIC;-;-;-;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;BA23a;Activité économique de l'entreprise / patente;ACTIV;RESTAURATION;RESTAURATION;CCS;5610A - Restauration traditionnelle;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;D20;Diplôme le plus élevé;DIPINTA;BEP;BEP;NULL;5100324t;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;D21;Spécialité du diplôme;DIPSCDA;SECRETARIAT;SECRETARIAT;-;0415;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;BAC PRO;BAC PRO;CCS;40000;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;G15a;Profession de la mère;MPCLCA;NOUNOU;NOUNOU;RC*;563A - Assistantes maternelles, gardiennes d'enfants, familles d'accueil;43;Gestionnaire 01;03;0;Enquêteur 07
En07;208007;2;G5a;Profession du père;FPCLCA;AGENT COMMUNAL;AGENT COMMUNAL;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);43;Gestionnaire 01;03;0;Enquêteur 07
En07;208008;1;D20;Diplôme le plus élevé;DIPINTA;LICENCE;LICENCE;NULL;2000312m;39;Gestionnaire 01;03;0;Enquêteur 07
En07;208008;1;D21;Spécialité du diplôme;DIPSCDA;COMMERCE INTERNATIONAL;COMMERCE INTERNATIONAL;-;0416;39;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;1;C6a;Profession antérieure;APCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;6EME;6EME;CCS;79992;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;1;E9a;Profession année dernière;EPCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;1;G5a;Profession du père;FPCLCA;MECANICIEN;MECANICIEN;RC*;634D - Mécaniciens qualifiés de maintenance, entretien : équipements non industriels;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;2;BA10a;Profession principale;PCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;2;BA22b;Nom de l'employeur;NOMSOC;AQUACULTURE;NULL;-;-;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;2;BA29;Nom de l'employeur;EMPL;AQUACULTURE;-;-;-;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;2;BA51;Profession dans autre activité;SPCLCA;AQUACULTEUR;AQUACULTEUR;RC*;122C;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;2;G15a;Profession de la mère;MPCLCA;AQUACULTRICE;AQUACULTRICE;RC*;692A - Marins-pêcheurs et ouvriers de l'aquaculture;35;Gestionnaire 01;03;0;Enquêteur 07
En07;208009;2;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;35;Gestionnaire 01;03;0;Enquêteur 07
En08;208010;1;BA10a;Profession principale;PCLCA;AQUACULTEUR;AQUACULTEUR;RC*;692A - Marins-pêcheurs et ouvriers de l'aquaculture;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;1;BA22b;Nom de l'employeur;NOMSOC;MATEROURU JEAN;AQUACULTURE;-;-;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;1;BA22b;Nom de l'entreprise ou du patenté;NOMSOC;MATEROURU JEAN;-;-;-;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;1;BA23a;Activité économique de l'entreprise / patente;ACTIV;AQUACULTURE;AQUACULTURE;CCS;0321Z - Aquaculture en mer;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;1;D20;Diplôme le plus élevé;DIPINTA;BAC GENERALE;BAC GENERALE;NULL;4700110a;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;1;D21;Spécialité du diplôme;DIPSCDA;MATHEMATIQUES;MATHEMATIQUES;-;0541;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;1;G15a;Profession de la mère;MPCLCA;TECHNICIEN DE SURFACE;TECHNICIEN DE SURFACE;RC*;684A - Nettoyeurs;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;2;BA10a;Profession principale;PCLCA;CUISINIERE;CUISINIERE;RC*;636D - Cuisiniers et commis de cuisine;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;2;BA22b;Nom de l'employeur;NOMSOC;COLLEGE ST RAPHAEL;EDUCATION;-;-;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;2;BA29;Nom de l'employeur;EMPL;COLLEGE ST RAPHAEL;-;-;-;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;EDUCATION;EDUCATION;CCS;8531Z - Enseignement secondaire général;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;2;BA36a;Fonction principale dans l'emploi;FON10A;CUISINIERE;-;-;-;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;3EME;3EME;CCS;64000;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;2;E12a;Activité principale année précédente;EACTIV;EDUCATION;NULL;NULL;NULL;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;3;BA10a;Profession principale;PCLCA;AQUACULTRICE;AQUACULTRICE;RC*;692A - Marins-pêcheurs et ouvriers de l'aquaculture;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;3;BA22b;Nom de l'employeur;NOMSOC;MATEROURU AVELINA;AQUACULTURE;-;-;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;3;BA22b;Nom de l'entreprise ou du patenté;NOMSOC;MATEROURU AVELINA;-;-;-;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;3;BA23a;Activité économique de l'entreprise / patente;ACTIV;AQUACULTURE;AQUACULTURE;CCS;0321Z - Aquaculture en mer;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;3;D20;Diplôme le plus élevé;DIPINTA;BAC TECHNOLOGIE;BAC TECHNOLOGIE;NULL;4300310t;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;3;D21;Spécialité du diplôme;DIPSCDA;STMG GESTION FINANCE;STMG GESTION FINANCE;-;0410;71;Gestionnaire 01;02;0;Enquêteur 08
En08;208010;3;G15a;Profession de la mère;MPCLCA;CUISINIERE;CUISINIERE;RC*;636D - Cuisiniers et commis de cuisine;71;Gestionnaire 01;02;0;Enquêteur 08
